,time,cpu_avg,power_all,power_cpu,power_gpu,%CPU,%mem
420,18:22:00,0.01746,3.23704,3.23704,0.0,7.0,7.0
421,18:22:01,0.01504,3.25626,3.25626,0.0,7.0,7.0
423,18:22:03,0.01253,3.27748,3.27748,0.0,7.0,7.0
424,18:22:04,0.01253,3.27748,3.27748,0.0,7.0,7.0
425,18:22:05,0.02244,3.2011,3.2011,0.0,7.0,7.0
426,18:22:06,0.01005,3.29985,3.29985,0.0,7.0,7.0
427,18:22:07,0.0325,3.14216,3.14216,0.0,7.0,7.0
428,18:22:08,0.02244,3.2011,3.2011,0.0,7.0,7.0
429,18:22:09,0.01253,3.27748,3.27748,0.0,7.0,7.0
430,18:22:10,0.00499,3.34998,3.34998,0.0,7.0,7.0
431,18:22:11,0.02,3.21811,3.21811,0.0,7.0,7.0
432,18:22:12,0.01259,3.27693,3.27693,0.0,7.0,7.0
433,18:22:13,0.03242,3.14257,3.14257,0.0,7.0,7.0
434,18:22:14,0.01253,3.27748,3.27748,0.0,7.0,7.0
435,18:22:15,0.02239,3.20147,3.20147,0.0,7.0,7.0
436,18:22:16,0.01253,3.27748,3.27748,0.0,7.0,7.0
437,18:22:17,0.02005,3.21775,3.21775,0.0,7.0,7.0
438,18:22:18,0.03008,3.15484,3.15484,0.0,7.0,7.0
439,18:22:19,0.0125,3.27776,3.27776,0.0,7.0,7.0
440,18:22:20,0.02,3.21811,3.21811,0.0,7.0,7.0
442,18:22:22,0.01253,3.27748,3.27748,0.0,7.0,7.0
443,18:22:23,0.03741,3.11921,3.11921,0.0,7.0,7.0
444,18:22:24,0.02764,3.16853,3.16853,0.0,7.0,7.0
445,18:22:25,0.0125,3.27776,3.27776,0.0,7.0,7.0
446,18:22:26,0.02005,3.21775,3.21775,0.0,7.0,7.0
447,18:22:27,0.01253,3.27748,3.27748,0.0,7.0,7.0
448,18:22:28,0.00752,3.32415,3.32415,0.0,7.0,7.0
449,18:22:29,0.0125,3.27776,3.27776,0.0,7.0,7.0
450,18:22:30,0.02513,3.18369,3.18369,0.0,7.0,7.0
451,18:22:31,0.01496,3.25688,3.25688,0.0,7.0,7.0
452,18:22:32,0.01759,3.23603,3.23603,0.0,7.0,7.0
453,18:22:33,0.01256,3.27721,3.27721,0.0,7.0,7.0
454,18:22:34,0.015,3.25657,3.25657,0.0,7.0,7.0
455,18:22:35,0.04511,3.08978,3.08978,0.0,7.0,7.0
456,18:22:36,0.01253,3.27748,3.27748,0.0,7.0,7.0
457,18:22:37,0.01496,3.25688,3.25688,0.0,7.0,7.0
458,18:22:38,0.01759,3.23603,3.23603,0.0,7.0,7.0
460,18:22:40,0.02757,3.16894,3.16894,0.0,7.0,7.0
461,18:22:41,0.02,3.21811,3.21811,0.0,7.0,7.0
462,18:22:42,0.01253,3.27748,3.27748,0.0,7.0,7.0
463,18:22:43,0.01746,3.23704,3.23704,0.0,8.0,7.0
464,18:22:44,0.01759,3.23603,3.23603,0.0,7.0,7.0
465,18:22:45,0.02506,3.18408,3.18408,0.0,7.0,7.0
466,18:22:46,0.0175,3.23671,3.23671,0.0,7.0,7.0
467,18:22:47,0.0225,3.20072,3.20072,0.0,7.0,7.0
468,18:22:48,0.0125,3.27776,3.27776,0.0,7.0,7.0
469,18:22:49,0.01253,3.27748,3.27748,0.0,7.0,7.0
470,18:22:50,0.02005,3.21775,3.21775,0.0,7.0,7.0
471,18:22:51,0.01253,3.27748,3.27748,0.0,7.0,7.0
472,18:22:52,0.03008,3.15484,3.15484,0.0,7.0,7.0
473,18:22:53,0.01754,3.23637,3.23637,0.0,7.0,7.0
474,18:22:54,0.01253,3.27748,3.27748,0.0,7.0,7.0
475,18:22:55,0.015,3.25657,3.25657,0.0,7.0,7.0
476,18:22:56,0.02005,3.21775,3.21775,0.0,7.0,7.0
478,18:22:58,0.0199,3.21883,3.21883,0.0,7.0,7.0
479,18:22:59,0.0225,3.20072,3.20072,0.0,7.0,7.0
480,18:23:00,0.01253,3.27748,3.27748,0.0,7.0,7.0
481,18:23:01,0.0175,3.23671,3.23671,0.0,7.0,7.0
482,18:23:02,0.0325,3.14216,3.14216,0.0,7.0,7.0
483,18:23:03,0.02506,3.18408,3.18408,0.0,7.0,7.0
484,18:23:04,0.01253,3.27748,3.27748,0.0,7.0,7.0
485,18:23:05,0.0225,3.20072,3.20072,0.0,7.0,7.0
486,18:23:06,0.0125,3.27776,3.27776,0.0,7.0,7.0
487,18:23:07,0.01253,3.27748,3.27748,0.0,7.0,7.0
488,18:23:08,0.02,3.21811,3.21811,0.0,7.0,7.0
489,18:23:09,0.01253,3.27748,3.27748,0.0,7.0,7.0
490,18:23:10,0.035,3.13003,3.13003,0.0,7.0,7.0
491,18:23:11,0.02005,3.21775,3.21775,0.0,7.0,7.0
492,18:23:12,0.015,3.25657,3.25657,0.0,7.0,7.0
493,18:23:13,0.01253,3.27748,3.27748,0.0,7.0,7.0
494,18:23:14,0.025,3.18448,3.18448,0.0,7.0,7.0
496,18:23:16,0.01741,3.23738,3.23738,0.0,7.0,7.0
497,18:23:17,0.01511,3.25564,3.25564,0.0,7.0,7.0
498,18:23:18,0.015,3.25657,3.25657,0.0,7.0,7.0
499,18:23:19,0.015,3.25657,3.25657,0.0,7.0,7.0
500,18:23:20,0.03023,3.15402,3.15402,0.0,7.0,7.0
501,18:23:21,0.03008,3.15484,3.15484,0.0,7.0,7.0
502,18:23:22,0.00748,3.32452,3.32452,0.0,7.0,7.0
503,18:23:23,0.015,3.25657,3.25657,0.0,7.0,7.0
504,18:23:24,0.01005,3.29985,3.29985,0.0,7.0,7.0
505,18:23:25,0.01746,3.23704,3.23704,0.0,7.0,7.0
506,18:23:26,0.02,3.21811,3.21811,0.0,7.0,7.0
507,18:23:27,0.03008,3.15484,3.15484,0.0,7.0,7.0
508,18:23:28,0.01741,3.23738,3.23738,0.0,7.0,7.0
509,18:23:29,0.01511,3.25564,3.25564,0.0,7.0,7.0
510,18:23:30,0.01504,3.25626,3.25626,0.0,7.0,7.0
511,18:23:31,0.01253,3.27748,3.27748,0.0,7.0,7.0
513,18:23:33,0.0125,3.27776,3.27776,0.0,7.0,7.0
514,18:23:34,0.015,3.25657,3.25657,0.0,7.0,7.0
515,18:23:35,0.02,3.21811,3.21811,0.0,7.0,7.0
516,18:23:36,0.01746,3.23704,3.23704,0.0,7.0,7.0
517,18:23:37,0.02513,3.18369,3.18369,0.0,12.0,7.0
518,18:23:38,0.02,3.21811,3.21811,0.0,7.0,7.0
519,18:23:39,0.0125,3.27776,3.27776,0.0,7.0,7.0
520,18:23:40,0.015,3.25657,3.25657,0.0,7.0,7.0
521,18:23:41,0.01759,3.23603,3.23603,0.0,7.0,7.0
522,18:23:42,0.0,3.40568,3.40568,0.0,7.0,7.0
523,18:23:43,0.02261,3.19996,3.19996,0.0,7.0,7.0
524,18:23:44,0.01754,3.23637,3.23637,0.0,7.0,7.0
525,18:23:45,0.015,3.25657,3.25657,0.0,7.0,7.0
526,18:23:46,0.015,3.25657,3.25657,0.0,7.0,7.0
527,18:23:47,0.01754,3.23637,3.23637,0.0,7.0,7.0
528,18:23:48,0.02506,3.18408,3.18408,0.0,7.0,7.0
529,18:23:49,0.02757,3.16894,3.16894,0.0,7.0,7.0
531,18:23:51,0.015,3.25657,3.25657,0.0,7.0,7.0
532,18:23:52,0.01005,3.29985,3.29985,0.0,7.0,7.0
533,18:23:53,0.01754,3.23637,3.23637,0.0,7.0,7.0
534,18:23:54,0.02506,3.18408,3.18408,0.0,7.0,7.0
535,18:23:55,0.01496,3.25688,3.25688,0.0,7.0,7.0
536,18:23:56,0.02005,3.21775,3.21775,0.0,7.0,7.0
537,18:23:57,0.015,3.25657,3.25657,0.0,7.0,7.0
538,18:23:58,0.01746,3.23704,3.23704,0.0,7.0,7.0
539,18:23:59,0.02757,3.16894,3.16894,0.0,6.0,7.0
540,18:24:00,0.005,3.34985,3.34985,0.0,6.0,7.0
541,18:24:01,0.0175,3.23671,3.23671,0.0,6.0,7.0
542,18:24:02,0.02244,3.2011,3.2011,0.0,6.0,7.0
543,18:24:03,0.01253,3.27748,3.27748,0.0,6.0,7.0
544,18:24:04,0.01253,3.27748,3.27748,0.0,6.0,7.0
545,18:24:05,0.035,3.13003,3.13003,0.0,6.0,7.0
546,18:24:06,0.015,3.25657,3.25657,0.0,6.0,7.0
547,18:24:07,0.0125,3.27776,3.27776,0.0,6.0,7.0
548,18:24:08,0.01759,3.23603,3.23603,0.0,6.0,7.0
549,18:24:09,0.015,3.25657,3.25657,0.0,6.0,7.0
551,18:24:11,0.01754,3.23637,3.23637,0.0,6.0,7.0
552,18:24:12,0.01256,3.27721,3.27721,0.0,6.0,7.0
553,18:24:13,0.015,3.25657,3.25657,0.0,6.0,7.0
554,18:24:14,0.02,3.21811,3.21811,0.0,6.0,7.0
555,18:24:15,0.03,3.15525,3.15525,0.0,6.0,7.0
556,18:24:16,0.01253,3.27748,3.27748,0.0,6.0,7.0
557,18:24:17,0.02,3.21811,3.21811,0.0,6.0,7.0
558,18:24:18,0.015,3.25657,3.25657,0.0,6.0,7.0
559,18:24:19,0.0025,3.37695,3.37695,0.0,6.0,7.0
560,18:24:20,0.01754,3.23637,3.23637,0.0,6.0,7.0
561,18:24:21,0.02506,3.18408,3.18408,0.0,6.0,7.0
562,18:24:22,0.0275,3.16934,3.16934,0.0,6.0,7.0
563,18:24:23,0.01759,3.23603,3.23603,0.0,6.0,7.0
564,18:24:24,0.0199,3.21883,3.21883,0.0,6.0,7.0
565,18:24:25,0.01253,3.27748,3.27748,0.0,6.0,7.0
566,18:24:26,0.01754,3.23637,3.23637,0.0,6.0,7.0
568,18:24:28,0.01253,3.27748,3.27748,0.0,6.0,7.0
569,18:24:29,0.01763,3.23569,3.23569,0.0,6.0,7.0
570,18:24:30,0.01253,3.27748,3.27748,0.0,6.0,7.0
571,18:24:31,0.01253,3.27748,3.27748,0.0,6.0,7.0
572,18:24:32,0.04261,3.09852,3.09852,0.0,6.0,7.0
573,18:24:33,0.02764,3.16853,3.16853,0.0,6.0,7.0
574,18:24:34,0.015,3.25657,3.25657,0.0,6.0,7.0
575,18:24:35,0.02,3.21811,3.21811,0.0,6.0,7.0
576,18:24:36,0.015,3.25657,3.25657,0.0,6.0,7.0
577,18:24:37,0.0,3.40568,3.40568,0.0,6.0,7.0
578,18:24:38,0.02,3.21811,3.21811,0.0,6.0,7.0
579,18:24:39,0.025,3.18448,3.18448,0.0,6.0,7.0
580,18:24:40,0.02519,3.1833,3.1833,0.0,6.0,7.0
581,18:24:41,0.02,3.21811,3.21811,0.0,6.0,7.0
582,18:24:42,0.01253,3.27748,3.27748,0.0,6.0,7.0
583,18:24:43,0.015,3.25657,3.25657,0.0,6.0,7.0
584,18:24:44,0.02,3.21811,3.21811,0.0,6.0,7.0
586,18:24:46,0.015,3.25657,3.25657,0.0,6.0,7.0
587,18:24:47,0.02,3.21811,3.21811,0.0,6.0,7.0
588,18:24:48,0.01003,3.30009,3.30009,0.0,6.0,7.0
589,18:24:49,0.01253,3.27748,3.27748,0.0,6.0,7.0
590,18:24:50,0.03008,3.15484,3.15484,0.0,6.0,7.0
591,18:24:51,0.0125,3.27776,3.27776,0.0,6.0,7.0
592,18:24:52,0.01496,3.25688,3.25688,0.0,6.0,7.0
593,18:24:53,0.02005,3.21775,3.21775,0.0,6.0,7.0
594,18:24:54,0.01496,3.25688,3.25688,0.0,6.0,7.0
595,18:24:55,0.015,3.25657,3.25657,0.0,6.0,7.0
596,18:24:56,0.02,3.21811,3.21811,0.0,6.0,7.0
597,18:24:57,0.015,3.25657,3.25657,0.0,6.0,7.0
598,18:24:58,0.01496,3.25688,3.25688,0.0,6.0,7.0
599,18:24:59,0.02,3.21811,3.21811,0.0,6.0,7.0
600,18:25:00,0.015,3.25657,3.25657,0.0,6.0,7.0
601,18:25:01,0.02757,3.16894,3.16894,0.0,6.0,7.0
602,18:25:02,0.02005,3.21775,3.21775,0.0,6.0,7.0
603,18:25:03,0.01253,3.27748,3.27748,0.0,6.0,7.0
604,18:25:04,0.015,3.25657,3.25657,0.0,6.0,7.0
606,18:25:06,0.0275,3.16934,3.16934,0.0,6.0,7.0
607,18:25:07,0.01253,3.27748,3.27748,0.0,6.0,7.0
608,18:25:08,0.01754,3.23637,3.23637,0.0,6.0,7.0
609,18:25:09,0.01253,3.27748,3.27748,0.0,6.0,7.0
610,18:25:10,0.0125,3.27776,3.27776,0.0,8.0,7.0
611,18:25:11,0.0401,3.10805,3.10805,0.0,6.0,7.0
612,18:25:12,0.01253,3.27748,3.27748,0.0,6.0,7.0
613,18:25:13,0.01253,3.27748,3.27748,0.0,6.0,7.0
614,18:25:14,0.02,3.21811,3.21811,0.0,6.0,7.0
615,18:25:15,0.01256,3.27721,3.27721,0.0,6.0,7.0
616,18:25:16,0.00746,3.3247,3.3247,0.0,6.0,7.0
617,18:25:17,0.03008,3.15484,3.15484,0.0,6.0,7.0
618,18:25:18,0.01253,3.27748,3.27748,0.0,6.0,7.0
619,18:25:19,0.0125,3.27776,3.27776,0.0,6.0,7.0
620,18:25:20,0.02005,3.21775,3.21775,0.0,6.0,7.0
621,18:25:21,0.01253,3.27748,3.27748,0.0,6.0,7.0
622,18:25:22,0.02513,3.18369,3.18369,0.0,6.0,7.0
623,18:25:23,0.01759,3.23603,3.23603,0.0,6.0,7.0
624,18:25:24,0.01741,3.23738,3.23738,0.0,6.0,7.0
626,18:25:26,0.02,3.21811,3.21811,0.0,6.0,7.0
627,18:25:27,0.0201,3.21739,3.21739,0.0,6.0,7.0
628,18:25:28,0.01253,3.27748,3.27748,0.0,6.0,7.0
629,18:25:29,0.02005,3.21775,3.21775,0.0,6.0,7.0
630,18:25:30,0.01253,3.27748,3.27748,0.0,6.0,7.0
631,18:25:31,0.0125,3.27776,3.27776,0.0,6.0,7.0
632,18:25:32,0.03258,3.14175,3.14175,0.0,6.0,7.0
633,18:25:33,0.0125,3.27776,3.27776,0.0,6.0,7.0
634,18:25:34,0.015,3.25657,3.25657,0.0,6.0,7.0
635,18:25:35,0.01003,3.30009,3.30009,0.0,6.0,7.0
636,18:25:36,0.00501,3.34972,3.34972,0.0,6.0,7.0
637,18:25:37,0.01496,3.25688,3.25688,0.0,6.0,7.0
638,18:25:38,0.03778,3.11759,3.11759,0.0,6.0,7.0
639,18:25:39,0.025,3.18448,3.18448,0.0,6.0,7.0
640,18:25:40,0.01253,3.27748,3.27748,0.0,6.0,7.0
641,18:25:41,0.01759,3.23603,3.23603,0.0,6.0,7.0
642,18:25:42,0.0125,3.27776,3.27776,0.0,6.0,7.0
643,18:25:43,0.01253,3.27748,3.27748,0.0,6.0,7.0
645,18:25:45,0.015,3.25657,3.25657,0.0,6.0,7.0
646,18:25:46,0.015,3.25657,3.25657,0.0,6.0,7.0
647,18:25:47,0.02,3.21811,3.21811,0.0,6.0,7.0
648,18:25:48,0.01496,3.25688,3.25688,0.0,6.0,7.0
649,18:25:49,0.02267,3.19958,3.19958,0.0,6.0,7.0
650,18:25:50,0.01759,3.23603,3.23603,0.0,6.0,7.0
651,18:25:51,0.0125,3.27776,3.27776,0.0,6.0,7.0
652,18:25:52,0.0125,3.27776,3.27776,0.0,6.0,7.0
653,18:25:53,0.02244,3.2011,3.2011,0.0,6.0,7.0
654,18:25:54,0.01504,3.25626,3.25626,0.0,6.0,7.0
655,18:25:55,0.01005,3.29985,3.29985,0.0,6.0,7.0
656,18:25:56,0.03008,3.15484,3.15484,0.0,6.0,7.0
657,18:25:57,0.01496,3.25688,3.25688,0.0,6.0,7.0
658,18:25:58,0.01005,3.29985,3.29985,0.0,6.0,7.0
659,18:25:59,0.02,3.21811,3.21811,0.0,6.0,7.0
660,18:26:00,0.01253,3.27748,3.27748,0.0,6.0,7.0
661,18:26:01,0.03,3.15525,3.15525,0.0,6.0,7.0
662,18:26:02,0.02005,3.21775,3.21775,0.0,6.0,7.0
664,18:26:04,0.01253,3.27748,3.27748,0.0,6.0,7.0
665,18:26:05,0.02,3.21811,3.21811,0.0,6.0,7.0
666,18:26:06,0.02506,3.18408,3.18408,0.0,6.0,7.0
667,18:26:07,0.02764,3.16853,3.16853,0.0,11.0,7.0
668,18:26:08,0.01759,3.23603,3.23603,0.0,6.0,7.0
669,18:26:09,0.01253,3.27748,3.27748,0.0,6.0,7.0
670,18:26:10,0.01253,3.27748,3.27748,0.0,6.0,7.0
671,18:26:11,0.01754,3.23637,3.23637,0.0,6.0,7.0
672,18:26:12,0.02506,3.18408,3.18408,0.0,6.0,7.0
673,18:26:13,0.00499,3.34998,3.34998,0.0,6.0,7.0
674,18:26:14,0.02256,3.20034,3.20034,0.0,6.0,7.0
675,18:26:15,0.01253,3.27748,3.27748,0.0,6.0,7.0
676,18:26:16,0.015,3.25657,3.25657,0.0,6.0,7.0
677,18:26:17,0.01508,3.25595,3.25595,0.0,6.0,7.0
678,18:26:18,0.025,3.18448,3.18448,0.0,6.0,7.0
679,18:26:19,0.0125,3.27776,3.27776,0.0,6.0,7.0
680,18:26:20,0.01754,3.23637,3.23637,0.0,6.0,7.0
681,18:26:21,0.01253,3.27748,3.27748,0.0,6.0,7.0
683,18:26:23,0.03769,3.11799,3.11799,0.0,6.0,7.0
684,18:26:24,0.01496,3.25688,3.25688,0.0,6.0,7.0
685,18:26:25,0.015,3.25657,3.25657,0.0,6.0,7.0
686,18:26:26,0.02005,3.21775,3.21775,0.0,6.0,7.0
687,18:26:27,0.015,3.25657,3.25657,0.0,6.0,7.0
688,18:26:28,0.02506,3.18408,3.18408,0.0,6.0,7.0
689,18:26:29,0.01754,3.23637,3.23637,0.0,6.0,7.0
690,18:26:30,0.01005,3.29985,3.29985,0.0,6.0,7.0
691,18:26:31,0.01253,3.27748,3.27748,0.0,6.0,7.0
692,18:26:32,0.02,3.21811,3.21811,0.0,6.0,7.0
693,18:26:33,0.005,3.34985,3.34985,0.0,6.0,7.0
694,18:26:34,0.025,3.18448,3.18448,0.0,6.0,7.0
695,18:26:35,0.01754,3.23637,3.23637,0.0,6.0,7.0
696,18:26:36,0.01005,3.29985,3.29985,0.0,6.0,7.0
697,18:26:37,0.01003,3.30009,3.30009,0.0,6.0,7.0
698,18:26:38,0.02,3.21811,3.21811,0.0,6.0,7.0
699,18:26:39,0.0325,3.14216,3.14216,0.0,6.0,7.0
700,18:26:40,0.0125,3.27776,3.27776,0.0,6.0,7.0
702,18:26:42,0.01741,3.23738,3.23738,0.0,6.0,7.0
703,18:26:43,0.01005,3.29985,3.29985,0.0,6.0,7.0
704,18:26:44,0.035,3.13003,3.13003,0.0,6.0,7.0
705,18:26:45,0.0125,3.27776,3.27776,0.0,6.0,7.0
706,18:26:46,0.01003,3.30009,3.30009,0.0,6.0,7.0
707,18:26:47,0.02005,3.21775,3.21775,0.0,6.0,7.0
708,18:26:48,0.0125,3.27776,3.27776,0.0,6.0,7.0
709,18:26:49,0.02764,3.16853,3.16853,0.0,6.0,7.0
710,18:26:50,0.02,3.21811,3.21811,0.0,6.0,7.0
711,18:26:51,0.0125,3.27776,3.27776,0.0,6.0,7.0
712,18:26:52,0.00251,3.37688,3.37688,0.0,6.0,7.0
713,18:26:53,0.0175,3.23671,3.23671,0.0,6.0,7.0
714,18:26:54,0.0125,3.27776,3.27776,0.0,6.0,7.0
715,18:26:55,0.03008,3.15484,3.15484,0.0,6.0,7.0
716,18:26:56,0.01754,3.23637,3.23637,0.0,6.0,7.0
717,18:26:57,0.015,3.25657,3.25657,0.0,6.0,7.0
718,18:26:58,0.01253,3.27748,3.27748,0.0,6.0,7.0
719,18:26:59,0.02,3.21811,3.21811,0.0,6.0,7.0
721,18:27:01,0.02239,3.20147,3.20147,0.0,6.0,7.0
722,18:27:02,0.02,3.21811,3.21811,0.0,6.0,7.0
723,18:27:03,0.01253,3.27748,3.27748,0.0,6.0,7.0
724,18:27:04,0.01253,3.27748,3.27748,0.0,6.0,7.0
725,18:27:05,0.03518,3.12921,3.12921,0.0,6.0,7.0
726,18:27:06,0.015,3.25657,3.25657,0.0,6.0,7.0
727,18:27:07,0.01003,3.30009,3.30009,0.0,6.0,7.0
728,18:27:08,0.02005,3.21775,3.21775,0.0,6.0,7.0
729,18:27:09,0.01253,3.27748,3.27748,0.0,6.0,7.0
730,18:27:10,0.03234,3.14298,3.14298,0.0,6.0,7.0
731,18:27:11,0.01253,3.27748,3.27748,0.0,6.0,7.0
732,18:27:12,0.00503,3.34959,3.34959,0.0,6.0,7.0
733,18:27:13,0.01003,3.30009,3.30009,0.0,6.0,7.0
734,18:27:14,0.01754,3.23637,3.23637,0.0,6.0,7.0
735,18:27:15,0.015,3.25657,3.25657,0.0,6.0,7.0
736,18:27:16,0.02256,3.20034,3.20034,0.0,6.0,7.0
737,18:27:17,0.02,3.21811,3.21811,0.0,6.0,7.0
738,18:27:18,0.01003,3.30009,3.30009,0.0,6.0,7.0
739,18:27:19,0.01005,3.29985,3.29985,0.0,6.0,7.0
741,18:27:21,0.02256,3.20034,3.20034,0.0,6.0,7.0
742,18:27:22,0.01253,3.27748,3.27748,0.0,6.0,7.0
743,18:27:23,0.02,3.21811,3.21811,0.0,6.0,7.0
744,18:27:24,0.01253,3.27748,3.27748,0.0,6.0,7.0
745,18:27:25,0.01746,3.23704,3.23704,0.0,6.0,7.0
746,18:27:26,0.03015,3.15443,3.15443,0.0,6.0,7.0
747,18:27:27,0.02506,3.18408,3.18408,0.0,6.0,7.0
748,18:27:28,0.01496,3.25688,3.25688,0.0,6.0,7.0
749,18:27:29,0.01759,3.23603,3.23603,0.0,6.0,7.0
750,18:27:30,0.0125,3.27776,3.27776,0.0,6.0,7.0
751,18:27:31,0.0,3.40568,3.40568,0.0,6.0,7.0
752,18:27:32,0.02244,3.2011,3.2011,0.0,6.0,7.0
753,18:27:33,0.02757,3.16894,3.16894,0.0,6.0,7.0
754,18:27:34,0.01496,3.25688,3.25688,0.0,6.0,7.0
755,18:27:35,0.01511,3.25564,3.25564,0.0,6.0,7.0
756,18:27:36,0.0125,3.27776,3.27776,0.0,6.0,7.0
757,18:27:37,0.015,3.25657,3.25657,0.0,6.0,7.0
759,18:27:39,0.02519,3.1833,3.1833,0.0,6.0,7.0
760,18:27:40,0.01253,3.27748,3.27748,0.0,6.0,7.0
761,18:27:41,0.02,3.21811,3.21811,0.0,6.0,7.0
762,18:27:42,0.01496,3.25688,3.25688,0.0,6.0,7.0
763,18:27:43,0.01005,3.29985,3.29985,0.0,6.0,7.0
764,18:27:44,0.0401,3.10805,3.10805,0.0,6.0,7.0
765,18:27:45,0.01741,3.23738,3.23738,0.0,6.0,7.0
766,18:27:46,0.015,3.25657,3.25657,0.0,6.0,7.0
767,18:27:47,0.02244,3.2011,3.2011,0.0,6.0,7.0
768,18:27:48,0.0125,3.27776,3.27776,0.0,6.0,7.0
769,18:27:49,0.015,3.25657,3.25657,0.0,6.0,7.0
770,18:27:50,0.01995,3.21847,3.21847,0.0,6.0,7.0
771,18:27:51,0.01253,3.27748,3.27748,0.0,6.0,7.0
772,18:27:52,0.0125,3.27776,3.27776,0.0,6.0,7.0
773,18:27:53,0.02,3.21811,3.21811,0.0,6.0,7.0
774,18:27:54,0.01253,3.27748,3.27748,0.0,6.0,7.0
775,18:27:55,0.025,3.18448,3.18448,0.0,6.0,7.0
777,18:27:57,0.01003,3.30009,3.30009,0.0,6.0,7.0
778,18:27:58,0.01496,3.25688,3.25688,0.0,6.0,7.0
779,18:27:59,0.02005,3.21775,3.21775,0.0,6.0,7.0
780,18:28:00,0.01253,3.27748,3.27748,0.0,6.0,7.0
781,18:28:01,0.03,3.15525,3.15525,0.0,6.0,7.0
782,18:28:02,0.03518,3.12921,3.12921,0.0,6.0,7.0
783,18:28:03,0.01253,3.27748,3.27748,0.0,6.0,7.0
784,18:28:04,0.015,3.25657,3.25657,0.0,6.0,7.0
785,18:28:05,0.01754,3.23637,3.23637,0.0,6.0,7.0
786,18:28:06,0.01253,3.27748,3.27748,0.0,6.0,7.0
787,18:28:07,0.0275,3.16934,3.16934,0.0,6.0,7.0
788,18:28:08,0.01504,3.25626,3.25626,0.0,6.0,7.0
789,18:28:09,0.01759,3.23603,3.23603,0.0,6.0,7.0
790,18:28:10,0.01741,3.23738,3.23738,0.0,6.0,7.0
791,18:28:11,0.01759,3.23603,3.23603,0.0,6.0,7.0
792,18:28:12,0.01008,3.29962,3.29962,0.0,6.0,7.0
793,18:28:13,0.01496,3.25688,3.25688,0.0,6.0,7.0
794,18:28:14,0.02506,3.18408,3.18408,0.0,6.0,7.0
796,18:28:16,0.0125,3.27776,3.27776,0.0,6.0,7.0
797,18:28:17,0.02005,3.21775,3.21775,0.0,6.0,7.0
798,18:28:18,0.0125,3.27776,3.27776,0.0,6.0,7.0
799,18:28:19,0.02261,3.19996,3.19996,0.0,6.0,7.0
800,18:28:20,0.01754,3.23637,3.23637,0.0,6.0,7.0
801,18:28:21,0.01746,3.23704,3.23704,0.0,6.0,7.0
802,18:28:22,0.01253,3.27748,3.27748,0.0,6.0,7.0
803,18:28:23,0.02005,3.21775,3.21775,0.0,6.0,7.0
804,18:28:24,0.02506,3.18408,3.18408,0.0,6.0,7.0
805,18:28:25,0.0275,3.16934,3.16934,0.0,6.0,7.0
806,18:28:26,0.01253,3.27748,3.27748,0.0,6.0,7.0
807,18:28:27,0.00501,3.34972,3.34972,0.0,6.0,7.0
808,18:28:28,0.01253,3.27748,3.27748,0.0,6.0,7.0
809,18:28:29,0.02,3.21811,3.21811,0.0,6.0,7.0
810,18:28:30,0.01253,3.27748,3.27748,0.0,6.0,7.0
811,18:28:31,0.03,3.15525,3.15525,0.0,6.0,7.0
812,18:28:32,0.02,3.21811,3.21811,0.0,6.0,7.0
813,18:28:33,0.01005,3.29985,3.29985,0.0,6.0,7.0
815,18:28:35,0.02244,3.2011,3.2011,0.0,6.0,7.0
816,18:28:36,0.02256,3.20034,3.20034,0.0,6.0,7.0
817,18:28:37,0.01746,3.23704,3.23704,0.0,6.0,7.0
818,18:28:38,0.02005,3.21775,3.21775,0.0,6.0,7.0
819,18:28:39,0.0125,3.27776,3.27776,0.0,6.0,7.0
820,18:28:40,0.01253,3.27748,3.27748,0.0,5.0,7.0
821,18:28:41,0.03518,3.12921,3.12921,0.0,5.0,7.0
822,18:28:42,0.0325,3.14216,3.14216,0.0,5.0,7.0
823,18:28:43,0.015,3.25657,3.25657,0.0,5.0,7.0
824,18:28:44,0.02488,3.18526,3.18526,0.0,5.0,7.0
825,18:28:45,0.01253,3.27748,3.27748,0.0,5.0,7.0
826,18:28:46,0.0,3.40568,3.40568,0.0,5.0,7.0
827,18:28:47,0.01754,3.23637,3.23637,0.0,5.0,7.0
828,18:28:48,0.025,3.18448,3.18448,0.0,5.0,7.0
829,18:28:49,0.02764,3.16853,3.16853,0.0,5.0,7.0
830,18:28:50,0.01759,3.23603,3.23603,0.0,5.0,7.0
831,18:28:51,0.015,3.25657,3.25657,0.0,5.0,7.0
833,18:28:53,0.02,3.21811,3.21811,0.0,5.0,7.0
834,18:28:54,0.02757,3.16894,3.16894,0.0,5.0,7.0
835,18:28:55,0.01005,3.29985,3.29985,0.0,5.0,7.0
836,18:28:56,0.01754,3.23637,3.23637,0.0,5.0,7.0
837,18:28:57,0.015,3.25657,3.25657,0.0,5.0,7.0
838,18:28:58,0.01253,3.27748,3.27748,0.0,5.0,7.0
839,18:28:59,0.03008,3.15484,3.15484,0.0,5.0,7.0
840,18:29:00,0.02757,3.16894,3.16894,0.0,5.0,7.0
841,18:29:01,0.02,3.21811,3.21811,0.0,5.0,7.0
842,18:29:02,0.02005,3.21775,3.21775,0.0,5.0,7.0
843,18:29:03,0.0125,3.27776,3.27776,0.0,5.0,7.0
